id,transgenic-line,product-id,structure-id,structure-abbrev,structure-name,name,injection-volume,injection-structures,gender,strain,sum,structure-color,num-voxels,injection-coordinates,selected,experiment_page_url
166153483,Rbp4-Cre_KL100,5,119,AIv,"Agranular insular area, ventral part",Rbp4-Cre-103,0.41579204799999997,"[{""id""=>104, ""abbreviation""=>""AId"", ""name""=>""Agranular insular area, dorsal part"", ""color""=>""219866""}, {""id""=>119, ""abbreviation""=>""AIv"", ""name""=>""Agranular insular area, ventral part"", ""color""=>""219866""}, {""id""=>583, ""abbreviation""=>""CLA"", ""name""=>""Claustrum"", ""color""=>""8ADA87""}, {""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}]",M,"",8.51132311336737,219866,,"[3530, 4540, 8340]",false,https://connectivity.brain-map.org/projection/experiment/166153483
181598954,Gpr26-Cre_KO250,5,993,MOs,Secondary motor area,Gpr26-Cre-35,0.391166216,"[{""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,"",8.39300443833969,1f9d5a,,"[3430, 1690, 7360]",false,https://connectivity.brain-map.org/projection/experiment/181598954
180720175,"",5,985,MOp,Primary motor area,378-1823,1.0150675359999999,"[{""id""=>337, ""abbreviation""=>""SSp-ll"", ""name""=>""Primary somatosensory area, lower limb"", ""color""=>""188064""}, {""id""=>361, ""abbreviation""=>""SSp-tr"", ""name""=>""Primary somatosensory area, trunk"", ""color""=>""188064""}, {""id""=>894, ""abbreviation""=>""RSPagl"", ""name""=>""Retrosplenial area, lateral agranular part"", ""color""=>""1AA698""}, {""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,C57BL/6J,8.20630605192027,1f9d5a,,"[5760, 820, 6460]",false,https://connectivity.brain-map.org/projection/experiment/180720175
120814821,Rbp4-Cre_KL100,5,993,MOs,Secondary motor area,Rbp4-Cre-44,0.22009841559999999,"[{""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,"",7.9974715815343895,1f9d5a,,"[3560, 1910, 7190]",false,https://connectivity.brain-map.org/projection/experiment/120814821
180709230,"",5,723,ORBl,"Orbital area, lateral part",378-1810,0.797135528,"[{""id""=>104, ""abbreviation""=>""AId"", ""name""=>""Agranular insular area, dorsal part"", ""color""=>""219866""}, {""id""=>119, ""abbreviation""=>""AIv"", ""name""=>""Agranular insular area, ventral part"", ""color""=>""219866""}, {""id""=>723, ""abbreviation""=>""ORBl"", ""name""=>""Orbital area, lateral part"", ""color""=>""248A5E""}, {""id""=>961, ""abbreviation""=>""PIR"", ""name""=>""Piriform area"", ""color""=>""6ACBBA""}]",M,C57BL/6J,7.965695787591599,248a5e,,"[3010, 4370, 7970]",false,https://connectivity.brain-map.org/projection/experiment/180709230
296047806,Cux2-IRES-Cre,5,104,AId,"Agranular insular area, dorsal part",Cux2-IRES-Cre-126031,0.7621053104000001,"[{""id""=>104, ""abbreviation""=>""AId"", ""name""=>""Agranular insular area, dorsal part"", ""color""=>""219866""}, {""id""=>119, ""abbreviation""=>""AIv"", ""name""=>""Agranular insular area, ventral part"", ""color""=>""219866""}, {""id""=>583, ""abbreviation""=>""CLA"", ""name""=>""Claustrum"", ""color""=>""8ADA87""}, {""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}, {""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}, {""id""=>1057, ""abbreviation""=>""GU"", ""name""=>""Gustatory areas"", ""color""=>""009C75""}]",F,C57BL/6J,7.9049407640208695,219866,,"[4000, 4010, 8110]",false,https://connectivity.brain-map.org/projection/experiment/296047806
301267162,Gpr26-Cre_KO250,5,993,MOs,Secondary motor area,Gpr26-Cre_KO250-132716,0.2859407936,"[{""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,"",7.76158131106234,1f9d5a,,"[2740, 2160, 7730]",false,https://connectivity.brain-map.org/projection/experiment/301267162
480074702,Slc6a4-Cre_ET33,35,872,DR,Dorsal nucleus raphe,Slc6a4-Cre_ET33-191128,0.1373016946,"[{""id""=>115, ""abbreviation""=>""IV"", ""name""=>""Trochlear nucleus"", ""color""=>""FF90FF""}, {""id""=>795, ""abbreviation""=>""PAG"", ""name""=>""Periaqueductal gray"", ""color""=>""FF90FF""}, {""id""=>872, ""abbreviation""=>""DR"", ""name""=>""Dorsal nucleus raphe"", ""color""=>""FFA6FF""}]",F,C57BL/6J,7.614553876182081,ffa6ff,,"[9630, 3830, 5470]",false,https://connectivity.brain-map.org/projection/experiment/480074702
266176167,Trib2-F2A-CreERT2,5,993,MOs,Secondary motor area,Trib2-2A-CreERT2-D-3233,0.32509641920000004,"[{""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,B6.129,7.576560067910889,1f9d5a,,"[3620, 1950, 7510]",false,https://connectivity.brain-map.org/projection/experiment/266176167
180296424,"",5,385,VISp,Primary visual area,378-1815,0.814006032,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}, {""id""=>409, ""abbreviation""=>""VISl"", ""name""=>""Lateral visual area"", ""color""=>""08858C""}, {""id""=>425, ""abbreviation""=>""VISpl"", ""name""=>""Posterolateral visual area"", ""color""=>""08858C""}, {""id""=>312782574, ""abbreviation""=>""VISli"", ""name""=>""Laterointermediate area"", ""color""=>""08858C""}, {""id""=>312782628, ""abbreviation""=>""VISpor"", ""name""=>""Postrhinal area"", ""color""=>""08858C""}]",M,C57BL/6J,7.3258093401,08858c,,"[9290, 2220, 9410]",false,https://connectivity.brain-map.org/projection/experiment/180296424
100141796,"",5,312782574,VISli,Laterointermediate area,378-796,0.17856150760000003,"[{""id""=>409, ""abbreviation""=>""VISl"", ""name""=>""Lateral visual area"", ""color""=>""08858C""}, {""id""=>425, ""abbreviation""=>""VISpl"", ""name""=>""Posterolateral visual area"", ""color""=>""08858C""}, {""id""=>312782574, ""abbreviation""=>""VISli"", ""name""=>""Laterointermediate area"", ""color""=>""08858C""}, {""id""=>312782628, ""abbreviation""=>""VISpor"", ""name""=>""Postrhinal area"", ""color""=>""08858C""}]",M,C57BL/6J,7.3005858419132,08858c,,"[9180, 2370, 9440]",false,https://connectivity.brain-map.org/projection/experiment/100141796
180718587,"",5,369,SSp-ul,"Primary somatosensory area, upper limb",378-1814,0.9984581824,"[{""id""=>337, ""abbreviation""=>""SSp-ll"", ""name""=>""Primary somatosensory area, lower limb"", ""color""=>""188064""}, {""id""=>369, ""abbreviation""=>""SSp-ul"", ""name""=>""Primary somatosensory area, upper limb"", ""color""=>""188064""}, {""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}]",M,C57BL/6J,7.16784175759503,188064,,"[5950, 2080, 7500]",false,https://connectivity.brain-map.org/projection/experiment/180718587
127084296,"",5,985,MOp,Primary motor area,378-1401,0.3443178256,"[{""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}]",M,C57BL/6J,6.99890798833504,1f9d5a,,"[5160, 2270, 6980]",false,https://connectivity.brain-map.org/projection/experiment/127084296
287995889,Efr3a-Cre_NO108,5,993,MOs,Secondary motor area,Efr3a-Cre_NO108-79,0.47414410960000003,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,FVB.CD1(ICR),6.7611062500835,1f9d5a,,"[4280, 2630, 6630]",false,https://connectivity.brain-map.org/projection/experiment/287995889
113036264,"",5,672,CP,Caudoputamen,378-1092,0.5539385712,"[{""id""=>111, ""abbreviation""=>""AIp"", ""name""=>""Agranular insular area, posterior part"", ""color""=>""219866""}, {""id""=>378, ""abbreviation""=>""SSs"", ""name""=>""Supplemental somatosensory area"", ""color""=>""188064""}, {""id""=>583, ""abbreviation""=>""CLA"", ""name""=>""Claustrum"", ""color""=>""8ADA87""}, {""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}, {""id""=>677, ""abbreviation""=>""VISC"", ""name""=>""Visceral area"", ""color""=>""11AD83""}, {""id""=>1057, ""abbreviation""=>""GU"", ""name""=>""Gustatory areas"", ""color""=>""009C75""}]",M,C57BL/6J,6.688587822025711,98d6f9,,"[5810, 4780, 9800]",false,https://connectivity.brain-map.org/projection/experiment/113036264
288169135,Efr3a-Cre_NO108,5,985,MOp,Primary motor area,Efr3a-Cre_NO108-84,0.31610121480000003,"[{""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,FVB.CD1(ICR),6.414988915821639,1f9d5a,,"[4200, 1670, 7070]",false,https://connectivity.brain-map.org/projection/experiment/288169135
117298988,"",5,378,SSs,Supplemental somatosensory area,378-1199,0.3927437416,"[{""id""=>378, ""abbreviation""=>""SSs"", ""name""=>""Supplemental somatosensory area"", ""color""=>""188064""}]",M,C57BL/6J,6.41186950678487,188064,,"[6170, 3870, 9450]",false,https://connectivity.brain-map.org/projection/experiment/117298988
267999740,Grik4-Cre,5,1020,PO,Posterior complex of the thalamus,Grik4-Cre-5129,0.3025303316,"[{""id""=>218, ""abbreviation""=>""LP"", ""name""=>""Lateral posterior nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}, {""id""=>1020, ""abbreviation""=>""PO"", ""name""=>""Posterior complex of the thalamus"", ""color""=>""FF909F""}, {""id""=>1029, ""abbreviation""=>""POL"", ""name""=>""Posterior limiting nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>563807435, ""abbreviation""=>""PoT"", ""name""=>""Posterior triangular thalamic nucleus"", ""color""=>""FF8084""}]",M,C57BL/6J,6.382428797591309,ff909f,,"[7540, 2400, 6990]",false,https://connectivity.brain-map.org/projection/experiment/267999740
112596790,"",5,104,AId,"Agranular insular area, dorsal part",378-1006,0.3978940336,"[{""id""=>104, ""abbreviation""=>""AId"", ""name""=>""Agranular insular area, dorsal part"", ""color""=>""219866""}, {""id""=>583, ""abbreviation""=>""CLA"", ""name""=>""Claustrum"", ""color""=>""8ADA87""}, {""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}, {""id""=>1057, ""abbreviation""=>""GU"", ""name""=>""Gustatory areas"", ""color""=>""009C75""}]",M,C57BL/6J,6.38189997011218,219866,,"[3620, 4540, 8780]",false,https://connectivity.brain-map.org/projection/experiment/112596790
168163498,Rbp4-Cre_KL100,5,378,SSs,Supplemental somatosensory area,Rbp4-Cre-135,0.3059070392,"[{""id""=>353, ""abbreviation""=>""SSp-n"", ""name""=>""Primary somatosensory area, nose"", ""color""=>""188064""}, {""id""=>378, ""abbreviation""=>""SSs"", ""name""=>""Supplemental somatosensory area"", ""color""=>""188064""}]",M,"",6.3787605974320805,188064,,"[5560, 3190, 9590]",false,https://connectivity.brain-map.org/projection/experiment/168163498
485903475,Gnb4-IRES2-Cre,5,583,CLA,Claustrum,Gnb4-IRES2-Cre-neo-193745,0.141621466,"[{""id""=>111, ""abbreviation""=>""AIp"", ""name""=>""Agranular insular area, posterior part"", ""color""=>""219866""}, {""id""=>583, ""abbreviation""=>""CLA"", ""name""=>""Claustrum"", ""color""=>""8ADA87""}, {""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}, {""id""=>952, ""abbreviation""=>""EPd"", ""name""=>""Endopiriform nucleus, dorsal part"", ""color""=>""A0EE9D""}, {""id""=>1057, ""abbreviation""=>""GU"", ""name""=>""Gustatory areas"", ""color""=>""009C75""}]",M,"",6.35999477148425,8ada87,,"[5330, 5260, 9220]",false,https://connectivity.brain-map.org/projection/experiment/485903475
112306316,"",5,723,ORBl,"Orbital area, lateral part",378-929,0.31655744399999997,"[{""id""=>184, ""abbreviation""=>""FRP"", ""name""=>""Frontal pole, cerebral cortex"", ""color""=>""268F45""}, {""id""=>723, ""abbreviation""=>""ORBl"", ""name""=>""Orbital area, lateral part"", ""color""=>""248A5E""}, {""id""=>746, ""abbreviation""=>""ORBvl"", ""name""=>""Orbital area, ventrolateral part"", ""color""=>""248A5E""}]",M,C57BL/6J,6.320730041760321,248a5e,,"[2790, 2980, 7050]",false,https://connectivity.brain-map.org/projection/experiment/112306316
181895006,Slc17a6-IRES-Cre,5,362,MD,Mediodorsal nucleus of thalamus,Slc17a6-IRES-Cre-3316,0.44157863119999996,"[{""id""=>64, ""abbreviation""=>""AD"", ""name""=>""Anterodorsal nucleus"", ""color""=>""FF909F""}, {""id""=>155, ""abbreviation""=>""LD"", ""name""=>""Lateral dorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>186, ""abbreviation""=>""LH"", ""name""=>""Lateral habenula"", ""color""=>""FF909F""}, {""id""=>255, ""abbreviation""=>""AV"", ""name""=>""Anteroventral nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>483, ""abbreviation""=>""MH"", ""name""=>""Medial habenula"", ""color""=>""FF909F""}, {""id""=>575, ""abbreviation""=>""CL"", ""name""=>""Central lateral nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>1113, ""abbreviation""=>""IAD"", ""name""=>""Interanterodorsal nucleus of the thalamus"", ""color""=>""FF909F""}]",M,B6.129,6.24026657939455,ff909f,,"[6250, 3800, 6440]",false,https://connectivity.brain-map.org/projection/experiment/181895006
513775257,Ntng2-IRES2-Cre,5,672,CP,Caudoputamen,Ntng2-IRES2-Cre-229432,0.4214990584,"[{""id""=>104, ""abbreviation""=>""AId"", ""name""=>""Agranular insular area, dorsal part"", ""color""=>""219866""}, {""id""=>111, ""abbreviation""=>""AIp"", ""name""=>""Agranular insular area, posterior part"", ""color""=>""219866""}, {""id""=>119, ""abbreviation""=>""AIv"", ""name""=>""Agranular insular area, ventral part"", ""color""=>""219866""}, {""id""=>583, ""abbreviation""=>""CLA"", ""name""=>""Claustrum"", ""color""=>""8ADA87""}, {""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}, {""id""=>952, ""abbreviation""=>""EPd"", ""name""=>""Endopiriform nucleus, dorsal part"", ""color""=>""A0EE9D""}, {""id""=>1057, ""abbreviation""=>""GU"", ""name""=>""Gustatory areas"", ""color""=>""009C75""}]",M,"",6.21481959306574,98d6f9,,"[4360, 5200, 8340]",false,https://connectivity.brain-map.org/projection/experiment/513775257
175019536,"",5,181,RE,Nucleus of reuniens,378-1776,1.0188094357,"[{""id""=>127, ""abbreviation""=>""AM"", ""name""=>""Anteromedial nucleus"", ""color""=>""FF909F""}, {""id""=>181, ""abbreviation""=>""RE"", ""name""=>""Nucleus of reuniens"", ""color""=>""FF909F""}, {""id""=>186, ""abbreviation""=>""LH"", ""name""=>""Lateral habenula"", ""color""=>""FF909F""}, {""id""=>189, ""abbreviation""=>""RH"", ""name""=>""Rhomboid nucleus"", ""color""=>""FF909F""}, {""id""=>262, ""abbreviation""=>""RT"", ""name""=>""Reticular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>366, ""abbreviation""=>""SMT"", ""name""=>""Submedial nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>599, ""abbreviation""=>""CM"", ""name""=>""Central medial nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>629, ""abbreviation""=>""VAL"", ""name""=>""Ventral anterior-lateral complex of the thalamus"", ""color""=>""FF8084""}, {""id""=>685, ""abbreviation""=>""VM"", ""name""=>""Ventral medial nucleus of the thalamus"", ""color""=>""FF8084""}, {""id""=>797, ""abbreviation""=>""ZI"", ""name""=>""Zona incerta"", ""color""=>""F2483B""}, {""id""=>886, ""abbreviation""=>""RSPv"", ""name""=>""Retrosplenial area, ventral part"", ""color""=>""1AA698""}, {""id""=>907, ""abbreviation""=>""PCN"", ""name""=>""Paracentral nucleus"", ""color""=>""FF909F""}, {""id""=>1077, ""abbreviation""=>""PR"", ""name""=>""Perireunensis nucleus"", ""color""=>""FF909F""}, {""id""=>1113, ""abbreviation""=>""IAD"", ""name""=>""Interanterodorsal nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>1120, ""abbreviation""=>""IAM"", ""name""=>""Interanteromedial nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>560581559, ""abbreviation""=>""Xi"", ""name""=>""Xiphoid thalamic nucleus"", ""color""=>""FF909F""}]",M,C57BL/6J,6.06606553474684,ff909f,,"[6890, 4990, 5550]",false,https://connectivity.brain-map.org/projection/experiment/175019536
583748537,Emx1-IRES-Cre,35,329,SSp-bfd,"Primary somatosensory area, barrel field",Emx1-IRES-Cre-305953,0.8573985504,"[{""id""=>329, ""abbreviation""=>""SSp-bfd"", ""name""=>""Primary somatosensory area, barrel field"", ""color""=>""188064""}, {""id""=>378, ""abbreviation""=>""SSs"", ""name""=>""Supplemental somatosensory area"", ""color""=>""188064""}, {""id""=>1011, ""abbreviation""=>""AUDd"", ""name""=>""Dorsal auditory area"", ""color""=>""019399""}]",M,"",6.056819943945941,188064,,"[7440, 2680, 1940]",false,https://connectivity.brain-map.org/projection/experiment/583748537
